house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill,total_appliances,units_per_member,bill_per_unit,room_density,consumption_category,energy_efficiency_score
16952,126,Apartment,Tier_2,4,2,0,1,1,0,1,1,No,Yes,502.72,4,31.5,3.98984126984127,2.0,Low,60.1015873015873
16953,122,Apartment,Tier_2,3,4,0,1,1,1,4,1,Yes,Yes,1211.33,8,40.666666666666664,9.928934426229507,0.75,Low,0.7106557377049398
16954,400,Independent House,Tier_3,5,2,0,0,0,1,4,1,Yes,Yes,2512.18,6,80.0,6.280449999999999,2.5,High,37.19550000000001
16955,897,Independent House,Tier_3,3,1,2,1,0,1,4,2,No,No,9979.42,10,299.0,11.125328874024527,3.0,Very High,0.0
16956,300,Villa,Tier_2,5,2,2,0,1,0,4,3,Yes,No,5987.67,10,60.0,19.9589,2.5,Medium,0.0
16957,592,Independent House,Tier_1,7,3,3,0,0,0,0,2,No,Yes,5670.5,5,84.57142857142857,9.578547297297296,2.3333333333333335,High,0.0
16958,791,Villa,Tier_2,4,2,2,0,0,0,0,1,Yes,Yes,6418.59,3,197.75,8.114525916561314,2.0,Very High,14.85474083438686
16959,520,Villa,Tier_3,2,6,0,0,0,0,3,3,No,No,4750.44,6,260.0,9.135461538461538,0.3333333333333333,High,8.645384615384614
16960,223,Independent House,Tier_3,5,2,1,1,0,0,4,3,Yes,Yes,2554.45,9,44.6,11.454932735426008,2.5,Medium,0.0
16961,107,Apartment,Tier_2,2,3,3,0,0,0,0,1,No,Yes,2635.12,4,53.5,24.627289719626166,0.6666666666666666,Low,0.0
16962,869,Villa,Tier_2,7,1,0,0,1,0,0,1,No,Yes,5343.26,2,124.14285714285714,6.148745684695052,7.0,Very High,38.512543153049485
16963,632,Apartment,Tier_3,7,5,1,1,1,0,3,3,No,Yes,5638.92,9,90.28571428571429,8.9223417721519,1.4,Very High,8.776582278481015
16964,738,Independent House,Tier_3,3,1,3,1,1,0,0,1,Yes,No,8903.04,6,246.0,12.063739837398375,3.0,Very High,0.0
16965,769,Independent House,Tier_1,3,1,3,1,0,0,4,1,Yes,Yes,7921.24,9,256.3333333333333,10.300702210663198,3.0,Very High,0.0
16966,246,Independent House,Tier_2,7,4,1,1,0,0,3,2,Yes,Yes,2388.46,7,35.142857142857146,9.709186991869919,1.75,Medium,0.9081300813008113
16967,714,Independent House,Tier_2,4,4,3,0,0,0,3,1,No,No,8593.77,7,178.5,12.03609243697479,1.0,Very High,0.0
16968,665,Villa,Tier_1,2,3,2,1,0,0,3,2,Yes,Yes,6722.46,8,332.5,10.108962406015038,0.6666666666666666,Very High,0.0
16969,830,Villa,Tier_3,4,4,1,1,0,1,1,1,No,Yes,6922.51,5,207.5,8.340373493975903,1.0,Very High,14.596265060240967
16970,328,Apartment,Tier_3,5,6,1,1,0,1,0,3,Yes,Yes,3340.6,6,65.6,10.184756097560975,0.8333333333333334,Medium,0.0
16971,854,Apartment,Tier_1,3,5,2,0,0,0,3,3,No,No,8243.69,8,284.6666666666667,9.653032786885246,0.6,Very High,0.0
16972,843,Villa,Tier_2,3,3,1,0,1,0,0,3,No,Yes,6371.2,5,281.0,7.557769869513642,1.0,Very High,22.42230130486358
16973,436,Independent House,Tier_3,3,6,2,0,1,0,1,1,Yes,Yes,4830.26,5,145.33333333333334,11.078577981651376,0.5,High,0.0
16974,190,Apartment,Tier_1,6,4,3,1,1,1,1,1,No,Yes,3752.33,8,31.666666666666668,19.749105263157894,1.5,Low,0.0
16975,771,Villa,Tier_1,3,2,0,1,0,1,3,1,Yes,No,7092.66,6,257.0,9.199299610894942,1.5,Very High,8.007003891050587
16976,779,Apartment,Tier_1,7,6,1,0,0,0,3,3,No,No,6978.08,7,111.28571428571429,8.957740693196406,1.1666666666666667,Very High,8.422593068035937
16977,899,Villa,Tier_3,3,4,2,0,1,1,4,3,Yes,Yes,8962.49,11,299.6666666666667,9.969399332591768,0.75,Very High,0.0
16978,798,Independent House,Tier_3,5,5,0,1,1,1,3,2,No,No,8860.48,8,159.6,11.103358395989975,1.0,Very High,0.0
16979,313,Villa,Tier_1,5,4,0,0,1,1,2,2,Yes,Yes,2910.0,6,62.6,9.297124600638977,1.25,Medium,7.0287539936102235
16980,103,Apartment,Tier_1,7,3,2,1,1,1,0,3,No,No,3977.59,8,14.714285714285714,38.6173786407767,2.3333333333333335,Low,0.0
16981,105,Villa,Tier_3,4,6,1,1,1,0,3,1,No,No,2691.75,7,26.25,25.635714285714286,0.6666666666666666,Low,0.0
16982,460,Apartment,Tier_3,1,2,1,1,1,1,4,1,Yes,Yes,5072.77,9,460.0,11.027760869565219,0.5,High,0.0
16983,809,Apartment,Tier_3,3,6,1,1,1,1,1,3,No,No,8441.56,8,269.6666666666667,10.434561186650186,0.5,Very High,0.0
16984,425,Apartment,Tier_3,3,3,3,1,1,1,1,3,No,Yes,6413.75,10,141.66666666666666,15.091176470588236,1.0,High,0.0
16985,457,Independent House,Tier_3,1,2,1,0,1,0,2,1,Yes,No,5167.86,5,457.0,11.308227571115973,0.5,High,0.0
16986,601,Independent House,Tier_1,4,6,2,1,1,0,3,3,No,No,8172.37,10,150.25,13.597953410981697,0.6666666666666666,Very High,0.0
16987,96,Villa,Tier_3,5,2,0,1,1,1,2,1,No,No,2981.49,6,19.2,31.057187499999998,2.5,Low,0.0
16988,324,Villa,Tier_3,3,5,1,1,1,1,4,1,Yes,Yes,4488.65,9,108.0,13.853858024691357,0.6,Medium,0.0
16989,797,Apartment,Tier_1,4,6,3,0,0,0,0,3,Yes,Yes,7291.08,6,199.25,9.148155583437893,0.6666666666666666,Very High,2.5184441656210765
16990,849,Independent House,Tier_1,1,1,2,1,0,1,4,1,No,No,9724.87,9,849.0,11.45449941107185,1.0,Very High,0.0
16991,703,Villa,Tier_2,5,5,2,1,1,1,2,1,Yes,No,8779.08,8,140.6,12.488022759601707,1.0,Very High,0.0
16992,796,Villa,Tier_3,5,1,3,1,1,0,2,3,Yes,Yes,8772.28,10,159.2,11.020452261306534,5.0,Very High,0.0
16993,618,Independent House,Tier_2,4,6,1,1,1,0,1,3,Yes,Yes,6154.22,7,154.5,9.958284789644013,0.6666666666666666,Very High,0.0
16994,662,Apartment,Tier_2,2,1,1,1,0,1,4,1,No,Yes,6578.32,8,331.0,9.937039274924471,2.0,Very High,0.0
16995,767,Villa,Tier_1,2,6,0,1,0,1,0,1,Yes,No,6175.93,3,383.5,8.052059973924381,0.3333333333333333,Very High,19.479400260756194
16996,281,Apartment,Tier_1,6,5,2,1,0,0,1,2,No,No,4826.7,6,46.833333333333336,17.176868327402136,1.2,Medium,0.0
16997,327,Independent House,Tier_2,6,4,2,0,0,1,0,2,No,No,5232.79,5,54.5,16.002415902140672,1.5,Medium,0.0
16998,197,Independent House,Tier_2,2,5,0,1,0,0,3,3,Yes,Yes,1659.36,7,98.5,8.423147208121827,0.4,Low,15.768527918781729
16999,88,Villa,Tier_2,7,3,1,1,0,1,2,3,No,No,3098.72,8,12.571428571428571,35.21272727272727,2.3333333333333335,Low,0.0
17000,677,Villa,Tier_2,1,3,1,1,1,1,0,3,Yes,Yes,6028.45,7,677.0,8.904652880354504,0.3333333333333333,Very High,8.953471196454956
17001,102,Independent House,Tier_3,2,3,1,1,1,1,4,3,No,No,3842.97,11,51.0,37.67617647058823,0.6666666666666666,Low,0.0
17002,319,Apartment,Tier_2,4,3,1,0,1,0,1,2,No,Yes,3366.07,5,79.75,10.551943573667712,1.3333333333333333,Medium,0.0
17003,664,Apartment,Tier_1,5,1,0,1,1,1,2,2,Yes,Yes,5438.29,7,132.8,8.19019578313253,5.0,Very High,18.098042168674695
17004,106,Independent House,Tier_2,4,1,3,0,0,0,1,3,Yes,Yes,3595.52,7,26.5,33.92,4.0,Low,0.0
17005,160,Villa,Tier_2,4,5,3,1,0,1,3,2,Yes,No,5769.74,10,40.0,36.060874999999996,0.8,Low,0.0
17006,675,Independent House,Tier_1,3,2,2,0,1,0,1,1,Yes,No,7021.23,5,225.0,10.401822222222222,1.5,Very High,0.0
17007,278,Villa,Tier_2,1,2,1,1,0,1,0,3,No,Yes,2583.62,6,278.0,9.293597122302158,0.5,Medium,5.064028776978418
17008,634,Apartment,Tier_1,5,6,0,0,1,0,1,3,Yes,No,6189.08,5,126.8,9.761955835962144,0.8333333333333334,Very High,2.3804416403785638
17009,854,Villa,Tier_3,3,1,3,1,1,1,1,3,Yes,No,10377.16,10,284.6666666666667,12.151241217798594,3.0,Very High,0.0
17010,171,Apartment,Tier_3,7,4,3,0,1,1,3,1,No,Yes,4720.22,9,24.428571428571427,27.603625730994153,1.75,Low,0.0
17011,163,Independent House,Tier_1,1,1,0,0,0,1,0,1,Yes,No,2407.88,2,163.0,14.772269938650307,1.0,Low,0.0
17012,379,Villa,Tier_3,5,4,2,0,1,0,1,2,Yes,Yes,4226.79,6,75.8,11.152480211081794,1.25,Medium,0.0
17013,375,Apartment,Tier_3,3,2,0,1,1,0,3,1,Yes,No,3813.58,6,125.0,10.169546666666667,1.5,Medium,0.0
17014,726,Villa,Tier_3,6,1,2,0,1,1,1,2,No,Yes,7242.69,7,121.0,9.976157024793388,6.0,Very High,0.0
17015,533,Apartment,Tier_1,2,6,1,0,1,1,0,2,No,Yes,4256.0,5,266.5,7.98499061913696,0.3333333333333333,High,18.150093808630402
17016,360,Apartment,Tier_2,4,5,2,1,0,1,4,1,Yes,No,5284.25,9,90.0,14.678472222222222,0.8,Medium,0.0
17017,138,Independent House,Tier_3,6,3,1,0,0,0,1,2,No,Yes,1425.71,4,23.0,10.33123188405797,2.0,Low,0.0
17018,421,Independent House,Tier_2,2,2,1,1,1,1,1,1,No,No,5170.92,6,210.5,12.282470308788598,1.0,High,0.0
17019,832,Villa,Tier_2,5,1,1,0,1,0,4,1,Yes,Yes,6596.15,7,166.4,7.9280649038461535,5.0,Very High,18.719350961538467
17020,544,Apartment,Tier_3,6,1,0,0,0,0,4,3,No,No,5263.63,7,90.66666666666667,9.67579044117647,6.0,High,3.242095588235287
17021,421,Independent House,Tier_3,6,3,3,1,1,0,4,2,No,No,7472.53,11,70.16666666666667,17.749477434679335,2.0,High,0.0
17022,689,Villa,Tier_2,3,2,0,1,1,1,1,1,No,No,6593.68,5,229.66666666666666,9.569927431059506,1.5,Very High,4.300725689404942
17023,141,Independent House,Tier_3,3,5,0,1,0,1,4,2,Yes,No,2464.72,8,47.0,17.48028368794326,0.6,Low,0.0
17024,855,Villa,Tier_1,3,5,3,1,0,0,1,1,Yes,Yes,7939.09,6,285.0,9.28548538011696,0.6,Very High,1.1451461988304033
17025,704,Independent House,Tier_1,4,5,3,1,1,1,1,3,Yes,Yes,8286.68,10,176.0,11.770852272727273,0.8,Very High,0.0
17026,508,Independent House,Tier_3,3,2,3,0,1,0,2,1,No,Yes,6176.09,7,169.33333333333334,12.157657480314962,1.5,High,0.0
17027,737,Apartment,Tier_2,1,6,3,0,1,0,0,3,No,No,8268.96,7,737.0,11.219755766621438,0.16666666666666666,Very High,0.0
17028,807,Apartment,Tier_3,1,5,1,1,1,0,0,2,Yes,Yes,5824.91,5,807.0,7.217980173482032,0.2,Very High,25.820198265179684
17029,335,Independent House,Tier_1,1,4,3,1,0,0,1,2,Yes,Yes,5276.84,7,335.0,15.751761194029852,0.25,Medium,0.0
17030,849,Apartment,Tier_2,6,1,0,0,1,0,4,1,No,No,7710.42,6,141.5,9.081766784452297,6.0,Very High,9.182332155477027
17031,785,Independent House,Tier_3,2,4,1,1,1,1,1,2,Yes,No,8522.22,7,392.5,10.856331210191081,0.5,Very High,0.0
17032,426,Villa,Tier_1,5,2,0,0,1,1,0,2,Yes,No,3630.98,4,85.2,8.523427230046948,2.5,High,14.765727699530515
17033,605,Independent House,Tier_2,2,5,1,0,0,0,0,3,Yes,No,5310.76,4,302.5,8.778115702479338,0.4,Very High,10.218842975206613
17034,383,Independent House,Tier_1,6,5,1,1,1,1,3,3,No,Yes,4788.55,10,63.833333333333336,12.502741514360315,1.2,Medium,0.0
17035,694,Villa,Tier_3,2,5,2,1,1,0,1,1,No,Yes,6687.52,6,347.0,9.636195965417867,0.4,Very High,0.0
17036,324,Villa,Tier_3,4,3,1,1,0,1,4,3,No,No,5321.3,10,81.0,16.423765432098765,1.3333333333333333,Medium,0.0
17037,836,Apartment,Tier_1,6,3,2,0,0,1,1,1,No,Yes,7355.58,5,139.33333333333334,8.79854066985646,2.0,Very High,8.014593301435411
17038,859,Villa,Tier_1,2,6,2,0,1,0,4,3,Yes,Yes,8157.34,10,429.5,9.496321303841677,0.3333333333333333,Very High,1.036786961583232
17039,815,Apartment,Tier_1,4,5,1,0,1,1,4,3,Yes,No,9152.59,10,203.75,11.230171779141104,0.8,Very High,0.0
17040,811,Independent House,Tier_1,7,1,3,1,0,0,0,1,No,No,8605.8,5,115.85714285714286,10.61134401972873,7.0,Very High,0.0
17041,491,Villa,Tier_1,1,3,3,1,1,0,3,2,Yes,No,8243.65,10,491.0,16.789511201629328,0.3333333333333333,High,0.0
17042,296,Independent House,Tier_2,1,6,0,0,0,1,0,1,No,Yes,2650.67,2,296.0,8.954966216216217,0.16666666666666666,Medium,10.450337837837822
17043,595,Apartment,Tier_3,2,2,0,1,1,1,1,3,Yes,No,5695.31,7,297.5,9.571949579831934,1.0,High,4.280504201680657
17044,553,Villa,Tier_2,2,5,2,0,0,0,2,2,No,No,6223.31,6,276.5,11.25372513562387,0.4,High,0.0
17045,115,Apartment,Tier_1,7,1,1,1,0,0,2,3,No,Yes,2015.87,7,16.428571428571427,17.529304347826088,7.0,Low,0.0
17046,257,Apartment,Tier_2,1,3,1,0,0,0,4,3,Yes,No,4079.71,8,257.0,15.874357976653696,0.3333333333333333,Medium,0.0
17047,466,Villa,Tier_3,7,2,1,0,0,1,0,3,Yes,No,6476.97,5,66.57142857142857,13.899077253218884,3.5,High,0.0
17048,848,Villa,Tier_1,3,3,2,1,1,0,2,1,No,No,8902.74,7,282.6666666666667,10.498514150943397,1.0,Very High,0.0
17049,96,Apartment,Tier_1,1,6,1,1,1,0,3,2,No,No,3649.54,8,96.0,38.016041666666666,0.16666666666666666,Low,0.0
17050,790,Villa,Tier_3,7,6,0,0,0,1,1,3,No,Yes,5490.34,5,112.85714285714286,6.94979746835443,1.1666666666666667,Very High,30.5020253164557
17051,127,Apartment,Tier_2,3,2,3,0,1,1,4,2,No,Yes,3712.34,11,42.333333333333336,29.231023622047246,1.5,Low,0.0
17052,141,Independent House,Tier_3,1,5,2,1,0,1,1,2,Yes,No,4346.86,7,141.0,30.828794326241134,0.2,Low,0.0
17053,148,Independent House,Tier_3,5,1,3,0,1,1,4,3,No,No,5768.57,12,29.6,38.97682432432432,5.0,Low,0.0
17054,738,Villa,Tier_2,4,4,2,0,1,0,0,1,Yes,No,7691.88,4,184.5,10.42260162601626,1.0,Very High,0.0
17055,445,Villa,Tier_2,4,3,3,0,1,1,2,3,No,Yes,7079.85,10,111.25,15.909775280898877,1.3333333333333333,High,0.0
17056,241,Independent House,Tier_1,5,1,2,0,1,1,4,3,Yes,Yes,4460.64,11,48.2,18.508879668049794,5.0,Medium,0.0
17057,818,Apartment,Tier_1,3,4,3,1,0,0,4,2,Yes,Yes,7919.37,10,272.6666666666667,9.68138141809291,0.75,Very High,0.0
17058,567,Apartment,Tier_1,2,5,0,0,1,0,0,2,Yes,No,5530.8,3,283.5,9.754497354497355,0.4,High,2.455026455026456
17059,510,Apartment,Tier_3,2,6,0,1,0,1,3,1,Yes,No,4793.47,6,255.0,9.398960784313726,0.3333333333333333,High,6.010392156862736
17060,568,Villa,Tier_2,4,2,2,1,1,0,1,1,Yes,No,6849.5,6,142.0,12.058978873239436,2.0,High,0.0
17061,309,Apartment,Tier_2,2,5,0,0,1,1,2,2,No,Yes,2873.3,6,154.5,9.298705501618123,0.4,Medium,7.01294498381877
17062,449,Villa,Tier_1,3,1,3,0,1,0,1,3,No,Yes,6328.53,8,149.66666666666666,14.094721603563475,3.0,High,0.0
17063,257,Villa,Tier_3,7,1,0,1,0,0,2,2,No,No,2502.87,5,36.714285714285715,9.738793774319065,7.0,Medium,2.6120622568093523
17064,489,Villa,Tier_3,2,3,0,0,1,1,3,1,No,No,5353.98,6,244.5,10.94883435582822,0.6666666666666666,High,0.0
17065,647,Independent House,Tier_2,1,6,3,0,1,1,0,2,Yes,No,8468.56,7,647.0,13.088964451313755,0.16666666666666666,Very High,0.0
17066,669,Apartment,Tier_2,5,4,3,0,0,0,4,2,Yes,Yes,7095.48,9,133.8,10.60609865470852,1.25,Very High,0.0
17067,349,Villa,Tier_2,4,4,1,0,0,1,2,2,No,No,4429.06,6,87.25,12.690716332378225,1.0,Medium,0.0
17068,285,Apartment,Tier_2,7,3,1,0,1,0,0,1,No,No,3849.59,3,40.714285714285715,13.507333333333333,2.3333333333333335,Medium,0.0
17069,872,Independent House,Tier_3,2,6,2,0,0,0,2,2,No,No,7773.52,6,436.0,8.914587155963304,0.3333333333333333,Very High,6.854128440366964
17070,819,Apartment,Tier_1,7,5,2,1,1,0,2,3,Yes,Yes,8231.39,9,117.0,10.05053724053724,1.4,Very High,0.0
17071,830,Independent House,Tier_2,3,4,1,1,0,1,4,2,Yes,No,8392.0,9,276.6666666666667,10.110843373493976,0.75,Very High,0.0
17072,879,Villa,Tier_2,2,6,3,1,1,1,0,3,Yes,No,11342.94,9,439.5,12.904368600682595,0.3333333333333333,Very High,0.0
17073,161,Villa,Tier_2,7,5,2,0,0,1,1,2,No,No,4495.68,6,23.0,27.923478260869565,1.4,Low,0.0
17074,841,Independent House,Tier_3,5,2,3,0,1,0,4,2,No,No,9262.83,10,168.2,11.014066587395957,2.5,Very High,0.0
17075,272,Villa,Tier_1,1,1,1,1,1,1,1,1,Yes,Yes,3862.56,6,272.0,14.200588235294118,1.0,Medium,0.0
17076,697,Apartment,Tier_3,6,2,1,0,0,1,1,1,No,Yes,5447.39,4,116.16666666666667,7.815480631276902,3.0,Very High,19.84519368723099
17077,268,Apartment,Tier_1,4,3,2,1,0,1,4,3,No,Yes,4650.86,11,67.0,17.353955223880597,1.3333333333333333,Medium,0.0
17078,355,Independent House,Tier_3,4,4,1,0,1,0,3,2,Yes,Yes,3362.55,7,88.75,9.471971830985916,1.0,Medium,3.280281690140839
17079,153,Apartment,Tier_2,3,2,2,1,1,1,3,3,Yes,No,4824.18,11,51.0,31.53058823529412,1.5,Low,0.0
17080,89,Villa,Tier_2,1,1,0,1,0,1,4,1,No,Yes,1548.64,7,89.0,17.400449438202248,1.0,Low,0.0
17081,714,Villa,Tier_1,2,4,3,0,0,1,3,1,No,Yes,7562.75,8,357.0,10.592086834733893,0.5,Very High,0.0
17082,295,Villa,Tier_3,2,5,3,0,1,0,4,2,No,Yes,5640.65,10,147.5,19.120847457627118,0.4,Medium,0.0
17083,369,Apartment,Tier_1,6,4,3,1,1,1,2,1,No,No,7467.42,9,61.5,20.236910569105692,1.5,Medium,0.0
17084,524,Villa,Tier_3,7,6,0,0,1,1,0,3,Yes,No,5062.81,5,74.85714285714286,9.661851145038169,1.1666666666666667,High,3.381488549618311
17085,631,Apartment,Tier_2,6,1,1,1,1,1,4,2,No,No,7772.12,10,105.16666666666667,12.317147385103011,6.0,Very High,0.0
17086,272,Independent House,Tier_1,7,4,1,1,1,1,0,3,Yes,Yes,3190.21,7,38.857142857142854,11.728713235294117,1.75,Medium,0.0
17087,718,Villa,Tier_1,6,2,0,0,0,0,2,1,Yes,No,5672.66,3,119.66666666666667,7.9006406685236765,3.0,Very High,20.99359331476323
17088,368,Independent House,Tier_2,3,3,0,1,0,1,2,1,Yes,No,4147.18,5,122.66666666666667,11.269510869565218,1.0,Medium,0.0
17089,662,Apartment,Tier_2,1,2,1,1,1,1,3,1,Yes,Yes,6683.39,8,662.0,10.095755287009064,0.5,Very High,0.0
17090,728,Apartment,Tier_2,3,6,0,0,1,1,1,1,Yes,Yes,5346.84,4,242.66666666666666,7.34456043956044,0.5,Very High,26.554395604395594
17091,223,Independent House,Tier_2,5,4,1,0,0,0,3,2,Yes,No,3121.85,6,44.6,13.999327354260089,1.25,Medium,0.0
17092,468,Villa,Tier_2,5,6,0,0,1,1,0,2,Yes,Yes,3734.08,4,93.6,7.978803418803419,0.8333333333333334,High,20.21196581196581
17093,486,Villa,Tier_2,2,5,0,1,1,0,3,2,No,Yes,3372.78,7,243.0,6.939876543209877,0.4,High,30.60123456790123
17094,890,Villa,Tier_3,5,4,1,0,1,1,1,2,Yes,Yes,7599.58,6,178.0,8.538853932584269,1.25,Very High,12.611460674157314
17095,449,Independent House,Tier_3,3,6,1,1,1,1,2,3,No,No,6545.39,9,149.66666666666666,14.577706013363029,0.5,High,0.0
17096,520,Apartment,Tier_1,4,1,1,1,1,0,3,2,Yes,No,5870.98,8,130.0,11.290346153846153,4.0,High,0.0
17097,860,Independent House,Tier_3,5,2,1,1,0,1,0,3,Yes,Yes,6593.6,6,172.0,7.666976744186047,2.5,Very High,21.330232558139528
17098,730,Apartment,Tier_1,7,2,2,1,1,0,4,2,No,No,9186.13,10,104.28571428571429,12.583739726027396,3.5,Very High,0.0
17099,643,Villa,Tier_3,3,4,2,1,0,1,2,2,Yes,Yes,6366.81,8,214.33333333333334,9.901726283048212,0.75,Very High,0.0
17100,608,Villa,Tier_3,4,3,1,0,1,1,3,3,Yes,Yes,6574.64,9,152.0,10.813552631578949,1.3333333333333333,Very High,0.0
17101,756,Apartment,Tier_2,7,4,3,1,0,1,0,3,Yes,No,9755.96,8,108.0,12.904708994708994,1.75,Very High,0.0
17102,92,Villa,Tier_3,4,3,3,0,0,0,1,2,Yes,Yes,2836.34,6,23.0,30.829782608695655,1.3333333333333333,Low,0.0
17103,781,Independent House,Tier_3,6,4,2,0,1,1,0,2,Yes,No,8224.89,6,130.16666666666666,10.531229193341868,1.5,Very High,0.0
17104,419,Apartment,Tier_3,7,2,0,1,1,1,0,2,No,Yes,2390.99,5,59.857142857142854,5.7064200477326965,3.5,High,42.93579952267304
17105,855,Villa,Tier_2,6,6,1,1,1,1,2,1,No,Yes,7821.33,7,142.5,9.147754385964912,1.0,Very High,6.522456140350869
17106,391,Villa,Tier_2,5,3,2,1,0,1,2,3,Yes,Yes,5509.01,9,78.2,14.089539641943734,1.6666666666666667,Medium,0.0
17107,812,Villa,Tier_3,1,1,3,0,1,1,4,1,Yes,No,9625.83,10,812.0,11.854470443349754,1.0,Very High,0.0
17108,183,Villa,Tier_1,6,6,1,1,0,0,3,1,Yes,Yes,2228.28,6,30.5,12.176393442622953,1.0,Low,0.0
17109,418,Apartment,Tier_3,5,3,0,0,1,0,3,1,No,Yes,2255.51,5,83.6,5.395956937799044,1.6666666666666667,High,46.040430622009566
17110,277,Apartment,Tier_2,5,5,0,1,0,1,0,2,No,Yes,2863.86,4,55.4,10.33884476534296,1.0,Medium,0.0
17111,379,Villa,Tier_2,1,6,3,0,1,1,3,1,No,No,6709.0,9,379.0,17.701846965699207,0.16666666666666666,Medium,0.0
17112,523,Independent House,Tier_1,5,1,3,0,1,0,2,1,Yes,No,6963.14,7,104.6,13.313843212237094,5.0,High,0.0
17113,438,Independent House,Tier_2,3,4,1,1,1,1,2,1,No,Yes,4923.8,7,146.0,11.241552511415525,0.75,High,0.0
17114,447,Independent House,Tier_2,1,5,2,1,0,1,3,2,No,No,6486.08,9,447.0,14.510246085011186,0.2,High,0.0
17115,248,Independent House,Tier_3,3,1,1,1,0,1,1,1,Yes,No,3593.4,5,82.66666666666667,14.489516129032259,3.0,Medium,0.0
17116,228,Apartment,Tier_1,4,4,1,0,0,0,3,2,No,Yes,3181.67,6,57.0,13.954692982456141,1.0,Medium,0.0
17117,840,Apartment,Tier_2,1,3,0,1,1,0,0,1,Yes,No,6894.45,3,840.0,8.207678571428572,0.3333333333333333,Very High,17.92321428571428
17118,847,Independent House,Tier_2,4,4,1,1,1,0,2,3,No,No,8387.98,8,211.75,9.903164108618654,1.0,Very High,0.0
17119,121,Apartment,Tier_3,6,2,2,1,1,1,4,2,No,Yes,3889.79,11,20.166666666666668,32.14702479338843,3.0,Low,0.0
17120,281,Independent House,Tier_3,2,1,1,0,0,1,2,3,Yes,Yes,3240.27,7,140.5,11.531209964412811,2.0,Medium,0.0
17121,323,Villa,Tier_3,7,3,3,0,0,1,4,3,Yes,No,6545.04,11,46.142857142857146,20.26328173374613,2.3333333333333335,Medium,0.0
17122,748,Villa,Tier_3,2,4,1,0,1,1,3,1,No,Yes,5803.16,7,374.0,7.758235294117647,0.5,Very High,20.417647058823533
17123,543,Independent House,Tier_1,3,3,3,1,1,1,0,1,Yes,Yes,6951.45,7,181.0,12.801933701657457,1.0,High,0.0
17124,528,Apartment,Tier_3,4,3,0,1,1,1,0,3,Yes,No,5822.64,6,132.0,11.027727272727274,1.3333333333333333,High,0.0
17125,877,Independent House,Tier_1,4,6,0,1,1,1,0,1,No,No,8292.9,4,219.25,9.455986316989737,0.6666666666666666,Very High,5.440136830102631
17126,873,Apartment,Tier_2,1,1,0,0,0,1,1,3,Yes,No,7280.61,5,873.0,8.33975945017182,1.0,Very High,16.602405498281797
17127,516,Villa,Tier_2,2,3,0,0,1,0,3,1,No,Yes,3322.69,5,258.0,6.439321705426357,0.6666666666666666,High,35.60678294573643
17128,829,Apartment,Tier_3,3,1,2,0,1,0,1,1,No,Yes,7365.54,5,276.3333333333333,8.884849215922799,3.0,Very High,7.1515078407720125
17129,610,Independent House,Tier_3,3,3,0,0,1,0,4,1,No,No,5297.52,6,203.33333333333334,8.684459016393443,1.0,Very High,13.155409836065559
17130,644,Villa,Tier_3,1,3,1,1,0,1,1,2,Yes,Yes,6194.13,6,644.0,9.618214285714286,0.3333333333333333,Very High,1.817857142857136
17131,676,Villa,Tier_2,1,4,0,0,0,1,0,1,No,Yes,4499.67,2,676.0,6.6563165680473375,0.25,Very High,33.436834319526625
17132,352,Apartment,Tier_2,6,5,3,1,1,1,2,2,Yes,Yes,6388.89,10,58.666666666666664,18.150255681818184,1.2,Medium,0.0
17133,509,Villa,Tier_2,3,1,3,1,0,0,0,2,No,No,6883.18,6,169.66666666666666,13.52294695481336,3.0,High,0.0
17134,292,Villa,Tier_1,1,2,2,0,0,1,3,3,No,No,5656.26,9,292.0,19.370753424657536,0.5,Medium,0.0
17135,183,Apartment,Tier_2,6,6,2,1,0,1,3,2,No,No,5655.13,9,30.5,30.902349726775956,1.0,Low,0.0
17136,271,Villa,Tier_3,4,1,0,0,1,0,0,2,No,No,2326.03,3,67.75,8.583136531365314,4.0,Medium,14.168634686346863
17137,768,Independent House,Tier_1,3,3,0,1,0,1,0,3,No,No,5857.58,5,256.0,7.627057291666667,1.0,Very High,23.729427083333334
17138,738,Apartment,Tier_1,5,6,3,0,1,1,3,2,Yes,Yes,8706.77,10,147.6,11.797791327913279,0.8333333333333334,Very High,0.0
17139,459,Apartment,Tier_1,2,5,0,0,1,1,1,2,No,Yes,4002.06,5,229.5,8.719084967320262,0.4,High,12.80915032679738
17140,160,Apartment,Tier_2,2,6,0,0,1,1,1,3,No,Yes,1483.58,6,80.0,9.272375,0.3333333333333333,Low,7.2762500000000045
17141,784,Apartment,Tier_2,5,1,1,1,1,1,3,1,No,Yes,7340.16,8,156.8,9.362448979591836,5.0,Very High,4.37551020408165
17142,628,Independent House,Tier_2,5,3,1,0,0,1,0,1,Yes,Yes,5045.09,3,125.6,8.033582802547771,1.6666666666666667,Very High,17.66417197452229
17143,456,Apartment,Tier_2,7,6,2,0,0,1,0,2,Yes,No,6141.82,5,65.14285714285714,13.468903508771929,1.1666666666666667,High,0.0
17144,233,Independent House,Tier_3,4,2,0,0,1,1,3,3,Yes,No,3465.31,8,58.25,14.872575107296138,2.0,Medium,0.0
